Formula,m/z
Cu1O18N2C2,402.84006
Cu2O9N6C4H1,402.84006
Cu2O12N5C1H3,402.84006
Cu2O13N2C3H5,402.84006
Cu1O13N6C4,402.87366
Cu1O14N4C5,402.87366
Cu1O16N5C1H2,402.87366
Cu1O17N2C3H4,402.87366
Cu1O17N3C2H2,402.87366
Cu2O7N9C3H3,402.87366
Cu2O8N6C5H5,402.87366
Cu1O11N8C4H4,402.93063
Cu1O10N10C3H4,402.94175
Cu2O14N3C1,403.79715
Cu1O12N8C3H1,403.89551
Cu1O13N5C5H3,403.89551
Cu1O13N6C4H1,403.89551
Cu1O16N4C2H5,403.89551
Cu1O10N10C3H5,403.94501
Cu2O14N3C1H1,404.80692
Cu2O14N2C2H3,404.80991
Cu2O14N3C1H1,404.80991
Cu2O11N3C5H1,404.81674
Cu2O14N2C2H3,404.81674
Cu2O11N3C5H1,404.82074
Cu2O13N4C1H3,404.82074
Cu2O14N2C2H3,404.82074
Cu1O12N8C3H2,404.9072
Cu1O13N5C5H4,404.9072
Cu2O12N2C5,405.79681
Cu2O15N1C2H2,405.79681
Cu1O19N1C2H1,405.84076
Cu2O8N10C1,405.84076
Cu2O9N8C2,405.84076
Cu2O10N5C4H2,405.84076
Cu2O13N4C1H4,405.84076
Cu1O12N9C2H1,405.90002
Cu1O13N6C4H3,405.90002
Cu1O14N4C5H3,405.90002
Cu1O16N5C1H5,405.90002
Cu2O15N2C1H1,406.7959
Cu2O12N2C5H1,406.81134
Cu2O15N1C2H3,406.81134
Cu1O19N2C1,406.83411
Cu2O10N6C3H1,406.83411
Cu2O11N3C5H3,406.83411
Cu2O14N2C2H5,406.83411
Cu1O9N10C5,406.91635
Cu1O12N8C3H4,406.91635
Cu1O12N9C2H2,406.91635
Cu1O13N6C4H4,406.91635
Cu1O9N10C5,406.91827
Cu1O12N8C3H4,406.91827
Cu1O12N9C2H2,406.91827
Cu1O13N6C4H4,406.91827
Cu2O12N3C4,407.80377
Cu2O15N2C1H2,407.80377
Cu2O11N5C3,407.81877
Cu2O12N2C5H2,407.81877
Cu2O15N1C2H4,407.81877
Cu2O10N7C2,407.82515
Cu2O11N4C4H2,407.82515
Cu2O11N5C3,407.82515
Cu2O12N2C5H2,407.82515
Cu2O14N3C1H4,407.82515
Cu1O14N6C3H1,407.87848
Cu1O15N3C5H3,407.87848
Cu1O15N4C4H1,407.87848
Cu1O18N2C2H5,407.87848
Cu2O5N10C5H2,407.87848
Cu2O8N9C2H4,407.87848
Cu1O12N10C1H1,407.89954
Cu1O13N7C3H3,407.89954
Cu1O13N8C2H1,407.89954
Cu1O14N5C4H3,407.89954
Cu1O17N4C1H5,407.89954
Cu2O12N3C4H1,408.81671
Cu2O15N1C2H5,408.81671
Cu2O15N2C1H3,408.81671
Cu1O20N1C1,408.82279
Cu2O11N5C3H1,408.82279
Cu2O12N2C5H3,408.82279
Cu2O15N1C2H5,408.82279
Cu1O14N7C2,408.88089
Cu1O15N4C4H2,408.88089
Cu1O18N3C1H4,408.88089
Cu2O5N10C5H3,408.88089
Cu2O8N9C2H5,408.88089
Cu2O9N7C3H5,408.88089
Cu1O10N9C5H1,409.90958
Cu1O13N8C2H3,409.90958
Cu1O14N5C4H5,409.90958
Cu2O17C1H1,410.77292
Cu2O12N4C3H1,410.81369
Cu2O13N1C5H3,410.81369
Cu2O13N2C4H1,410.81369
Cu2O12N4C3H1,410.81729
Cu2O13N1C5H3,410.81729
Cu1O14N8C1,410.88214
Cu1O15N5C3H2,410.88214
Cu1O16N2C5H4,410.88214
Cu2O6N9C5H3,410.88214
Cu2O8N10C1H5,410.88214
Cu2O9N8C2H5,410.88214
Cu1O10N9C5H2,410.914
Cu1O10N10C4,410.914
Cu1O13N8C2H4,410.914
Cu1O14N6C3H4,410.914
Cu1O9N10C5H4,410.93733
Cu1O12N10C1H4,410.93733
Cu1O9N10C5H4,410.94513
Cu1O9N10C5H4,410.94754
Cu2O14N1C4,411.78928
Cu2O11N7C1,411.8273
Cu2O12N4C3H2,411.8273
Cu2O13N1C5H4,411.8273
Cu2O8N7C5,411.83087
Cu2O11N6C2H2,411.83087
Cu2O11N7C1,411.83087
Cu2O12N3C4H4,411.83087
Cu2O12N4C3H2,411.83087
Cu2O13N1C5H4,411.83087
Cu1O10N9C5H3,411.9213
Cu1O10N10C4H1,411.9213
Cu1O13N8C2H5,411.9213
Cu1O13N9C1H3,411.9213
Cu1O14N6C3H5,411.9213
Cu2O14N1C4H1,412.7962
Cu1O17N3C3,412.84499
Cu1O18N1C4,412.84499
Cu2O8N7C5H1,412.84499
Cu2O11N6C2H3,412.84499
Cu2O12N3C4H5,412.84499
Cu1O16N5C2,412.85736
Cu1O17N2C4H2,412.85736
Cu1O17N3C3,412.85736
Cu1O20N1C1H4,412.85736
Cu2O7N9C4H1,412.85736
Cu2O10N8C1H3,412.85736
Cu2O11N5C3H5,412.85736
Cu1O11N8C5H2,412.90839
Cu1O11N9C4,412.90839
Cu1O14N7C2H4,412.90839
Cu1O10N9C5H4,412.93368
Cu2O12N5C2H2,413.82224
Cu2O12N6C1,413.82224
Cu2O13N2C4H4,413.82224
Cu2O13N3C3H2,413.82224
Cu1O18N1C4H1,413.85049
Cu2O7N10C3,413.85049
Cu2O8N7C5H2,413.85049
Cu2O11N6C2H4,413.85049
Cu1O17N3C3H1,413.85663
Cu2O7N10C3,413.85663
Cu2O8N7C5H2,413.85663
Cu2O10N8C1H4,413.85663
Cu2O11N6C2H4,413.85663
Cu1O12N7C5H1,413.89816
Cu1O14N8C1H3,413.89816
Cu1O15N6C2H3,413.89816
Cu1O16N3C4H5,413.89816
Cu1O10N9C5H5,413.93951
Cu1O10N10C4H3,413.93951
Cu1O10N9C5H5,413.94662
Cu2O14N2C3H1,414.79443
Cu2O12N6C1H1,414.8266
Cu2O13N3C3H3,414.8266
Cu1O16N6C1,414.86905
Cu1O17N3C3H2,414.86905
Cu2O7N9C4H3,414.86905
Cu2O7N10C3H1,414.86905
Cu2O8N7C5H3,414.86905
Cu2O10N8C1H5,414.86905
Cu1O12N8C4,414.88971
Cu1O15N7C1H2,414.88971
Cu1O16N4C3H4,414.88971
Cu2O6N10C4H5,414.88971
Cu2O7N8C5H5,414.88971
Cu2O14N3C2,415.79584
Cu2O13N5C1,415.80715
Cu2O14N2C3H2,415.80715
Cu2O10N5C5,415.82169
Cu2O13N4C2H2,415.82169
Cu2O14N1C4H4,415.82169
Cu2O8N9C3,415.83807
Cu2O9N6C5H2,415.83807
Cu2O9N7C4,415.83807
Cu2O12N5C2H4,415.83807
Cu2O12N6C1H2,415.83807
Cu2O13N3C3H4,415.83807
Cu1O16N6C1H1,415.8718
Cu1O17N3C3H3,415.8718
Cu2O7N10C3H2,415.8718
Cu2O8N7C5H4,415.8718
Cu1O10N10C4H5,415.95535
Cu2O15N1C3H1,416.78448
Cu2O15N1C3H1,416.79483
Cu2O14N3C2H1,416.80032
Cu2O15N1C3H1,416.80032
Cu2O14N3C2H1,416.80469
Cu2O13N5C1H1,416.80936
Cu2O14N2C3H3,416.80936
Cu2O14N3C2H1,416.80936
Cu2O13N4C2H3,416.82092
Cu2O13N5C1H1,416.82092
Cu2O14N1C4H5,416.82092
Cu2O14N2C3H3,416.82092
Cu1O17N4C2H2,416.86182
Cu1O17N5C1,416.86182
Cu1O18N2C3H2,416.86182
Cu2O8N8C4H3,416.86182
Cu2O9N6C5H3,416.86182
Cu2O11N7C1H5,416.86182
Cu1O14N5C5,416.87195
Cu1O17N4C2H2,416.87195
Cu1O18N1C4H4,416.87195
Cu2O7N10C3H3,416.87195
Cu2O8N7C5H5,416.87195
Cu2O8N8C4H3,416.87195
Cu1O12N9C3,416.8905
Cu1O13N6C5H2,416.8905
Cu1O13N7C4,416.8905
Cu1O16N5C2H4,416.8905
Cu1O17N3C3H4,416.8905
Cu2O7N9C4H5,416.8905
Cu1O11N9C4H4,416.93338
Cu1O14N5C5H1,417.883
Cu1O16N6C1H3,417.883
Cu1O17N3C3H5,417.883
Cu1O17N4C2H3,417.883
Cu1O18N1C4H5,417.883
Cu2O7N10C3H4,417.883
Cu1O11N9C4H5,417.9462
Cu2O14N4C1H1,418.80977
Cu2O15N1C3H3,418.80977
Cu2O11N4C5H1,418.81586
Cu2O14N3C2H3,418.81586
Cu2O15N1C3H3,418.81586
Cu2O11N4C5H1,418.82455
Cu2O13N5C1H3,418.82455
Cu2O14N2C3H5,418.82455
Cu2O14N3C2H3,418.82455
Cu1O19N2C2,418.83664
Cu2O9N8C3H1,418.83664
Cu2O10N6C4H1,418.83664
Cu2O13N4C2H5,418.83664
Cu2O13N5C1H3,418.83664
Cu2O14N2C3H5,418.83664
Cu1O14N6C4,418.86868
Cu1O15N4C5,418.86868
Cu1O17N5C1H2,418.86868
Cu1O18N2C3H4,418.86868
Cu1O18N3C2H2,418.86868
Cu2O8N9C3H3,418.86868
Cu2O9N6C5H5,418.86868
Cu1O12N8C4H4,418.9165
Cu1O12N9C3H2,418.9165
Cu1O13N6C5H4,418.9165
Cu1O11N10C3H4,418.93433
Cu2O12N3C5,419.8085
Cu2O14N4C1H2,419.8085
Cu2O15N1C3H4,419.8085
Cu2O15N2C2H2,419.8085
Cu2O11N5C4,419.81414
Cu2O12N3C5,419.81414
Cu2O14N4C1H2,419.81414
Cu2O15N1C3H4,419.81414
Cu2O11N5C4,419.8183
Cu2O14N4C1H2,419.8183
Cu2O15N1C3H4,419.8183
Cu1O19N2C2H1,419.84705
Cu2O9N8C3H2,419.84705
Cu2O9N9C2,419.84705
Cu2O10N5C5H4,419.84705
Cu2O10N6C4H2,419.84705
Cu1O14N6C4H1,419.88117
Cu1O17N5C1H3,419.88117
Cu1O18N2C3H5,419.88117
Cu2O8N9C3H4,419.88117
Cu1O11N10C3H5,419.93954
Cu1O12N8C4H5,419.93954
Cu1O11N10C3H5,419.94217
Cu2O16N1C2H1,420.78946
Cu1O20N1C2,420.83017
Cu2O10N7C3H1,420.83017
Cu2O11N4C5H3,420.83017
Cu2O11N5C4H1,420.83017
Cu2O14N3C2H5,420.83017
Cu2O14N4C1H3,420.83017
Cu2O15N1C3H5,420.83017
Cu1O12N10C2H2,420.91061
Cu1O13N7C4H4,420.91061
Cu1O13N8C3H2,420.91061
Cu1O14N5C5H4,420.91061
Cu1O12N9C3H4,420.93109
Cu1O20N1C2H1,421.83732
Cu2O9N10C1,421.83732
Cu2O10N7C3H2,421.83732
Cu2O10N8C2,421.83732
Cu2O11N4C5H4,421.83732
Cu2O11N5C4H2,421.83732
Cu2O14N4C1H4,421.83732
Cu1O12N10C2H3,421.92017
Cu1O13N7C4H5,421.92017
Cu1O14N5C5H5,421.92017
Cu2O16N2C1H1,422.79425
Cu2O13N2C5H1,422.80093
Cu2O16N1C2H3,422.80093
Cu2O13N2C5H1,422.80693
Cu2O15N3C1H3,422.80693
Cu2O16N1C2H3,422.80693
Cu1O12N10C2H4,422.92712
Cu1O12N10C2H4,422.93207
Cu2O13N3C4,423.79779
Cu2O14N1C5,423.79779
Cu2O16N2C1H2,423.79779
Cu2O12N5C3,423.81152
Cu2O13N2C5H2,423.81152
Cu2O16N1C2H4,423.81152
Cu1O15N6C3H1,423.87592
Cu1O16N3C5H3,423.87592
Cu1O19N2C2H5,423.87592
Cu2O6N10C5H2,423.87592
Cu2O9N9C2H4,423.87592
Cu1O12N10C2H5,423.94008
Cu1O14N9C1,424.88806
Cu1O15N6C3H2,424.88806
Cu1O16N3C5H4,424.88806
Cu2O6N10C5H3,424.88806
Cu1O10N10C5H2,424.92126
Cu1O13N9C2H4,424.92126
Cu2O17N1C1H2,425.78235
Cu2O11N8C1,425.8187
Cu2O12N6C2,425.8187
Cu2O13N3C4H2,425.8187
Cu2O16N2C1H4,425.8187
Cu1O10N10C5H3,425.93723
Cu1O13N9C2H5,425.93723
Cu2O18C1H1,426.78055
Cu2O17N1C1H3,426.79114
Cu2O14N2C4H1,426.79446
Cu2O17N1C1H3,426.79446
Cu2O14N2C4H1,426.79817
Cu2O17N1C1H3,426.79817
Cu2O14N2C4H1,426.80272
Cu2O17N1C1H3,426.80272
Cu1O17N4C3,426.84866
Cu1O18N1C5H2,426.84866
Cu1O18N2C4,426.84866
Cu2O8N8C5H1,426.84866
Cu2O11N7C2H3,426.84866
Cu2O12N4C4H5,426.84866
Cu1O15N8C1,426.875
Cu1O16N5C3H2,426.875
Cu1O17N2C5H4,426.875
Cu1O17N3C4H2,426.875
Cu2O7N9C5H3,426.875
Cu2O9N10C1H5,426.875
Cu2O10N8C2H5,426.875
Cu1O10N10C5H4,426.93161
Cu1O13N10C1H4,426.93161
Cu2O14N3C3,427.79084
Cu2O15N1C4,427.79084
Cu2O14N3C3,427.7945
Cu2O14N3C3,427.7977
Cu2O17N1C1H4,427.7977
Cu2O12N7C1,427.81934
Cu2O13N4C3H2,427.81934
Cu2O14N1C5H4,427.81934
Cu1O15N7C2H3,427.8912
Cu1O15N8C1H1,427.8912
Cu1O16N4C4H5,427.8912
Cu1O16N5C3H3,427.8912
Cu1O17N2C5H5,427.8912
Cu1O11N9C5H3,427.93097
Cu1O13N10C1H5,427.93097
Cu2O15N1C4H1,428.78817
Cu2O15N1C4H1,428.79422
Cu1O17N5C2,428.84952
Cu1O18N3C3,428.84952
Cu2O8N9C4H1,428.84952
Cu2O9N7C5H1,428.84952
Cu2O11N8C1H3,428.84952
Cu2O12N5C3H5,428.84952
Cu1O16N6C2H2,428.87436
Cu1O16N7C1,428.87436
Cu1O17N3C4H4,428.87436
Cu1O17N4C3H2,428.87436
Cu1O18N1C5H4,428.87436
Cu2O7N10C4H3,428.87436
Cu2O10N9C1H5,428.87436
Cu1O11N10C4H2,428.91452
Cu1O12N8C5H2,428.91452
Cu1O14N9C1H4,428.91452
Cu2O15N2C3,429.78229
Cu2O14N4C2,429.80081
Cu2O15N1C4H2,429.80081
Cu2O13N6C1,429.80672
Cu2O14N3C3H2,429.80672
Cu2O14N4C2,429.80672
Cu2O15N1C4H2,429.80672
Cu1O11N9C5H5,429.93341
Cu1O11N10C4H3,429.93341
Cu2O14N4C2H1,430.80492
Cu2O15N1C4H3,430.80492
Cu2O13N6C1H1,430.81143
Cu2O14N3C3H3,430.81143
Cu2O14N4C2H1,430.81143
Cu2O15N1C4H3,430.81143
Cu1O17N6C1,430.85281
Cu1O18N4C2,430.85281
Cu1O19N1C4H2,430.85281
Cu2O8N10C3H1,430.85281
Cu2O9N7C5H3,430.85281
Cu2O9N8C4H1,430.85281
Cu2O12N6C2H5,430.85281
Cu2O15N3C2,431.78862
Cu1O17N6C1H1,431.86316
Cu1O18N3C3H3,431.86316
Cu1O18N4C2H1,431.86316
Cu1O19N1C4H3,431.86316
Cu2O8N10C3H2,431.86316
Cu2O9N7C5H4,431.86316
Cu2O16N1C3H1,432.78574
Cu2O15N3C2H1,432.79721
Cu1O12N10C3H2,432.91135
Cu1O13N7C5H4,432.91135
Cu1O12N9C4H4,432.92484
Cu1O12N9C4H4,432.93396
Cu2O15N3C2H2,433.8002
Cu2O15N4C1,433.8002
Cu2O16N1C3H2,433.8002
Cu1O20N1C3H1,433.83411
Cu2O10N8C3,433.83411
Cu2O11N5C5H2,433.83411
Cu2O13N6C1H4,433.83411
Cu2O14N4C2H4,433.83411
Cu1O12N10C3H3,433.91827
Cu1O13N7C5H5,433.91827
Cu1O13N8C4H3,433.91827
Cu1O12N9C4H5,433.92758
Cu1O12N10C3H3,433.92758
Cu1O13N7C5H5,433.92758
Cu1O12N9C4H5,433.92966
Cu1O12N10C3H3,433.92966
Cu1O13N7C5H5,433.92966
Cu2O16N2C2H1,434.78964
Cu2O12N4C5H1,434.81389
Cu2O15N3C2H3,434.81389
Cu1O20N2C2,434.82668
Cu2O11N6C4H1,434.82668
Cu2O14N5C1H3,434.82668
Cu2O15N2C3H5,434.82668
Cu1O19N4C1,434.84763
Cu1O20N1C3H2,434.84763
Cu2O9N10C2H1,434.84763
Cu2O10N7C4H3,434.84763
Cu2O10N8C3H1,434.84763
Cu2O11N5C5H3,434.84763
Cu2O13N6C1H5,434.84763
Cu2O11N7C3,435.81665
Cu2O12N4C5H2,435.81665
Cu2O12N5C4,435.81665
Cu2O15N3C2H4,435.81665
Cu2O15N4C1H2,435.81665
Cu2O16N1C3H4,435.81665
Cu1O20N2C2H1,435.83245
Cu2O10N9C2,435.83245
Cu2O11N6C4H2,435.83245
Cu2O12N4C5H2,435.83245
Cu2O14N5C1H4,435.83245
Cu1O15N6C4H1,435.88089
Cu1O18N4C2H5,435.88089
Cu1O18N5C1H3,435.88089
Cu1O19N2C3H5,435.88089
Cu2O16N3C1H1,436.78705
Cu2O17N1C2H1,436.78705
Cu2O12N5C4H1,436.81155
Cu2O13N3C5H1,436.81155
Cu2O15N4C1H3,436.81155
Cu2O16N1C3H5,436.81155
Cu2O16N2C2H3,436.81155
Cu2O12N5C4H1,436.82245
Cu2O15N3C2H5,436.82245
Cu2O15N4C1H3,436.82245
Cu2O16N1C3H5,436.82245
Cu1O13N9C3H4,436.92233
Cu2O14N2C5,437.78915
Cu2O17N1C2H2,437.78915
Cu2O14N2C5,437.79264
Cu2O17N1C2H2,437.79264
Cu2O10N10C1,437.83356
Cu2O11N7C3H2,437.83356
Cu2O11N8C2,437.83356
Cu2O12N4C5H4,437.83356
Cu2O12N5C4H2,437.83356
Cu2O15N4C1H4,437.83356
Cu1O13N9C3H5,437.93619
Cu2O17N2C1H1,438.78149
Cu2O17N2C1H1,438.78546
Cu2O17N2C1H1,438.78793
Cu1O16N6C3,438.86676
Cu1O17N3C5H2,438.86676
Cu1O19N4C1H4,438.86676
Cu1O20N2C2H4,438.86676
Cu2O7N10C5H1,438.86676
Cu2O10N8C3H5,438.86676
Cu2O10N9C2H3,438.86676
Cu2O11N6C4H5,438.86676
Cu2O15N1C5,439.78214
Cu2O14N3C4,439.7955
Cu2O17N2C1H2,439.7955
Cu1O13N10C2H5,439.93475
Cu2O18N1C1H1,440.77902
Cu2O15N1C5H1,440.79291
Cu2O17N2C1H3,440.79291
Cu2O14N3C4H1,440.79831
Cu2O15N1C5H1,440.79831
Cu2O17N2C1H3,440.79831
Cu2O14N4C3,441.79492
Cu2O15N1C5H2,441.79492
Cu2O15N2C4,441.79492
Cu2O14N4C3,441.79749
Cu2O15N1C5H2,441.79749
Cu2O12N8C1,441.81985
Cu2O13N5C3H2,441.81985
Cu2O14N2C5H4,441.81985
Cu2O14N3C4H2,441.81985
Cu2O15N2C4H1,442.79559
Cu2O18N1C1H3,442.79559
Cu2O13N6C2H1,442.81036
Cu2O14N4C3H1,442.81036
Cu2O15N1C5H3,442.81036
Cu2O17N2C1H5,442.81036
Cu1O19N2C4,442.83795
Cu2O9N8C5H1,442.83795
Cu2O12N7C2H3,442.83795
Cu2O12N8C1H1,442.83795
Cu2O13N4C4H5,442.83795
Cu2O13N5C3H3,442.83795
Cu2O14N2C5H5,442.83795
Cu1O18N4C3,442.84062
Cu1O19N2C4,442.84062
Cu2O9N8C5H1,442.84062
Cu2O12N7C2H3,442.84062
Cu2O13N4C4H5,442.84062
Cu2O14N2C5H5,442.84062
Cu1O17N6C2,442.86008
Cu1O18N3C4H2,442.86008
Cu2O8N9C5H3,442.86008
Cu2O8N10C4H1,442.86008
Cu2O11N8C2H5,442.86008
Cu2O11N9C1H3,442.86008
Cu2O12N6C3H5,442.86008
Cu1O13N8C5,442.88477
Cu1O16N7C2H2,442.88477
Cu1O17N4C4H4,442.88477
Cu2O7N10C5H5,442.88477
Cu2O10N10C1H5,442.88477
Cu1O13N8C5,442.88696
Cu1O15N9C1H2,442.88696
Cu1O16N7C2H2,442.88696
Cu1O17N4C4H4,442.88696
Cu2O7N10C5H5,442.88696
Cu2O13N6C2H2,443.81888
Cu2O13N7C1,443.81888
Cu2O14N3C4H4,443.81888
Cu2O14N4C3H2,443.81888
Cu2O15N1C5H4,443.81888
Cu1O17N6C2H1,443.86621
Cu1O18N3C4H3,443.86621
Cu1O19N1C5H3,443.86621
Cu2O8N10C4H2,443.86621
Cu2O11N9C1H4,443.86621
Cu1O12N10C4H1,443.90414
Cu1O15N9C1H3,443.90414
Cu1O16N6C3H5,443.90414
Cu1O14N10C1H5,443.93161
Cu1O11N10C5H5,443.94699
Cu1O17N7C1,444.85751
Cu1O18N4C3H2,444.85751
Cu1O18N5C2,444.85751
Cu1O19N1C5H4,444.85751
Cu1O19N2C4H2,444.85751
Cu2O9N8C5H3,444.85751
Cu2O12N7C2H5,444.85751
Cu1O14N7C5,444.87796
Cu1O17N6C2H2,444.87796
Cu1O18N3C4H4,444.87796
Cu2O8N9C5H5,444.87796
Cu2O8N10C4H3,444.87796
Cu1O13N8C5H2,444.89655
Cu1O13N9C4,444.89655
Cu1O16N7C2H4,444.89655
Cu1O17N5C3H4,444.89655
Cu2O15N4C2,445.78799
Cu2O16N1C4H2,445.78799
Cu2O16N2C3,445.78799
Cu2O14N6C1,445.79758
Cu2O15N4C2,445.79758
Cu2O16N1C4H2,445.79758
Cu1O19N3C3H1,445.84241
Cu1O20N1C4H1,445.84241
Cu2O9N10C3,445.84241
Cu2O10N7C5H2,445.84241
Cu2O13N6C2H4,445.84241
Cu2O15N4C2H1,446.79904
Cu2O16N1C4H3,446.79904
Cu2O16N2C3H1,446.79904
Cu1O18N6C1,446.85873
Cu1O19N3C3H2,446.85873
Cu2O9N9C4H3,446.85873
Cu2O9N10C3H1,446.85873
Cu2O10N7C5H3,446.85873
Cu2O12N8C1H5,446.85873
Cu1O14N8C4,446.87927
Cu1O15N6C5,446.87927
Cu1O17N7C1H2,446.87927
Cu1O18N4C3H4,446.87927
Cu2O8N10C4H5,446.87927
Cu2O9N8C5H5,446.87927
Cu1O12N10C4H4,446.93369
Cu1O13N10C3H1,447.89368
Cu1O14N7C5H3,447.89368
Cu1O14N8C4H1,447.89368
Cu1O17N6C2H5,447.89368
Cu1O17N7C1H3,447.89368
Cu1O18N4C3H5,447.89368
Cu1O13N8C5H5,447.92365
Cu2O17N1C3H1,448.77749
Cu2O17N1C3H1,448.7811
Cu2O17N1C3H1,448.78436
Cu2O11N7C4H1,448.82355
Cu2O12N5C5H1,448.82355
Cu2O14N6C1H3,448.82355
Cu2O15N3C3H5,448.82355
Cu2O15N4C2H3,448.82355
Cu2O16N1C4H5,448.82355
Cu1O19N5C1,448.84235
Cu1O20N2C3H2,448.84235
Cu1O20N3C2,448.84235
Cu2O10N9C3H1,448.84235
Cu2O11N6C5H3,448.84235
Cu2O14N5C2H5,448.84235
Cu1O15N7C4,448.86725
Cu1O16N5C5,448.86725
Cu1O18N6C1H2,448.86725
Cu1O19N3C3H4,448.86725
Cu1O19N4C2H2,448.86725
Cu1O20N1C4H4,448.86725
Cu2O9N10C3H3,448.86725
Cu2O10N7C5H5,448.86725
Cu1O13N10C3H2,448.90927
Cu1O14N7C5H4,448.90927
Cu2O11N8C3,449.81845
Cu2O12N6C4,449.81845
Cu2O15N4C2H4,449.81845
Cu2O15N5C1H2,449.81845
Cu2O16N2C3H4,449.81845
Cu2O11N8C3,449.82431
Cu2O12N5C5H2,449.82431
Cu2O12N6C4,449.82431
Cu2O15N4C2H4,449.82431
Cu1O16N5C5H1,449.86432
Cu1O19N4C2H3,449.86432
Cu1O20N1C4H5,449.86432
Cu1O20N2C3H3,449.86432
Cu2O10N8C4H4,449.86432
Cu1O15N7C4H1,449.883
Cu1O18N5C2H5,449.883
Cu1O18N6C1H3,449.883
Cu1O19N3C3H5,449.883
Cu2O9N10C3H4,449.883
Cu1O13N9C4H5,449.93399
Cu2O16N4C1H1,450.79131
Cu2O17N1C3H3,450.79131
Cu2O17N2C2H1,450.79131
Cu2O16N3C2H3,450.80081
Cu2O16N4C1H1,450.80081
Cu2O17N1C3H3,450.80081
Cu1O16N6C4,450.85843
Cu1O17N4C5,450.85843
Cu1O19N5C1H2,450.85843
Cu1O20N2C3H4,450.85843
Cu1O20N3C2H2,450.85843
Cu2O10N9C3H3,450.85843
Cu2O11N6C5H5,450.85843
Cu1O13N10C3H4,450.91791
Cu1O14N8C4H4,450.91791
Cu2O18N1C2,451.767
Cu2O14N3C5,451.78877
Cu2O17N2C2H2,451.78877
Cu2O17N3C1,451.78877
Cu2O18N1C2H1,452.77118
Cu1O17N5C4,452.85693
Cu1O20N4C1H2,452.85693
Cu2O10N10C2H3,452.85693
Cu2O11N7C4H5,452.85693
Cu2O11N8C3H3,452.85693
Cu2O12N5C5H5,452.85693
Cu1O15N9C2,452.88214
Cu1O16N6C4H2,452.88214
Cu1O19N5C1H4,452.88214
Cu2O10N9C3H5,452.88214
Cu1O14N9C3H4,452.92227
Cu2O18N2C1,453.76373
Cu2O18N1C2H2,453.77634
Cu2O18N2C1,453.77634
Cu2O12N8C2,453.81976
Cu2O13N5C4H2,453.81976
Cu2O14N3C5H2,453.81976
Cu2O16N4C1H4,453.81976
Cu1O18N3C5H1,453.84985
Cu2O8N10C5,453.84985
Cu2O11N8C3H4,453.84985
Cu2O11N9C2H2,453.84985
Cu2O12N6C4H4,453.84985
Cu1O15N9C2H1,453.88962
Cu1O16N6C4H3,453.88962
Cu1O19N5C1H5,453.88962
Cu1O14N9C3H5,453.93225
Cu2O15N2C5H1,454.79678
Cu2O17N3C1H3,454.79678
Cu2O18N1C2H3,454.79678
Cu2O12N8C2H1,454.82065
Cu2O13N6C3H1,454.82065
Cu2O14N3C5H3,454.82065
Cu2O16N4C1H5,454.82065
Cu2O17N2C2H5,454.82065
Cu1O15N9C2H2,454.88837
Cu1O15N10C1,454.88837
Cu1O16N6C4H4,454.88837
Cu1O16N7C3H2,454.88837
Cu1O17N4C5H4,454.88837
Cu1O14N10C2H4,454.92464
Cu2O13N7C2,455.80847
Cu2O14N4C4H2,455.80847
Cu2O14N5C3,455.80847
Cu2O15N2C5H2,455.80847
Cu2O17N3C1H4,455.80847
Cu2O18N1C2H4,455.80847
Cu1O16N8C2H1,455.88095
Cu1O17N5C4H3,455.88095
Cu1O20N4C1H5,455.88095
Cu2O15N3C4H1,456.7963
Cu2O16N1C5H1,456.7963
Cu2O18N2C1H3,456.7963
Cu2O14N5C3H1,456.80871
Cu2O15N2C5H3,456.80871
Cu2O18N1C2H5,456.80871
Cu1O18N5C3,456.85251
Cu1O19N2C5H2,456.85251
Cu2O9N9C5H1,456.85251
Cu2O11N10C1H3,456.85251
Cu2O12N7C3H5,456.85251
Cu2O12N8C2H3,456.85251
Cu2O13N5C4H5,456.85251
Cu1O12N10C5H2,456.90781
Cu1O15N9C2H4,456.90781
Cu1O16N7C3H4,456.90781
Cu2O20C1,457.76114
Cu2O13N8C1,457.80787
Cu2O14N6C2,457.80787
Cu2O15N3C4H2,457.80787
Cu2O18N2C1H4,457.80787
Cu1O13N9C5H1,457.9008
Cu1O15N10C1H3,457.9008
Cu1O16N7C3H5,457.9008
Cu1O16N8C2H3,457.9008
Cu1O17N5C4H5,457.9008
Cu1O13N9C5H1,457.90457
Cu1O15N10C1H3,457.90457
Cu1O16N7C3H5,457.90457
Cu1O17N5C4H5,457.90457
Cu2O14N6C2H1,458.80447
Cu2O15N4C3H1,458.80447
Cu2O16N1C5H3,458.80447
Cu2O18N2C1H5,458.80447
Cu2O14N6C2H1,458.81322
Cu2O15N3C4H3,458.81322
Cu2O18N2C1H5,458.81322
Cu1O13N9C5H2,458.91122
Cu1O15N10C1H4,458.91122
Cu1O16N8C2H4,458.91122
Cu1O12N10C5H4,458.93423
Cu2O14N6C2H2,459.81317
Cu2O14N7C1,459.81317
Cu2O15N3C4H4,459.81317
Cu2O15N4C3H2,459.81317
Cu2O16N1C5H4,459.81317
Cu2O11N7C5,459.8252
Cu2O13N8C1H2,459.8252
Cu2O14N5C3H4,459.8252
Cu2O14N6C2H2,459.8252
