m/z,Intensity,Formula,Neutral Mass
389.86658,20.1,Cu1O17N2C2H3,389.8727
389.86658,20.1,Cu1O17N3C1H1,389.86011
389.86658,20.1,Cu2O4N10C5,389.86954
389.86658,20.1,Cu2O7N9C2H2,389.86686
389.86658,20.1,Cu2O8N6C4H4,389.86822
389.9064,30.6,Cu1O11N9C2H1,389.90907
389.9064,30.6,Cu1O12N6C4H3,389.91043
389.9064,30.6,Cu1O15N5C1H5,389.90775
389.94205,22.5,Cu1O10N9C3H5,389.94548
390.82321,18.9,Cu2O10N4C4H1,390.82841
390.82321,18.9,Cu2O11N2C5H1,390.81718
390.82321,18.9,Cu2O13N3C1H3,390.82573
390.82498,35.8,Cu2O10N4C4H1,390.82841
390.82498,35.8,Cu2O13N3C1H3,390.82573
390.83133,23.3,Cu2O9N6C3H1,390.83964
390.83133,23.3,Cu2O10N4C4H1,390.82841
390.83133,23.3,Cu2O12N5H3,390.83696
390.83133,23.3,Cu2O13N2C2H5,390.83832
390.83133,23.3,Cu2O13N3C1H3,390.82573
390.86163,21.1,Cu1O15N2C5,390.85939
390.86163,21.1,Cu1O17N3C1H2,390.86794
390.86163,21.1,Cu1O17N4,390.85535
390.86163,21.1,Cu1O18N1C2H2,390.85671
390.86163,21.1,Cu2O7N10C1H1,390.8621
390.86163,21.1,Cu2O8N7C3H3,390.86346
390.86163,21.1,Cu2O9N4C5H5,390.86482
390.86163,21.1,Cu2O11N6H5,390.86078
390.87314,16.9,Cu1O13N6C3,390.88185
390.87314,16.9,Cu1O14N4C4,390.87062
390.87314,16.9,Cu1O16N5H2,390.87917
390.87314,16.9,Cu1O17N2C2H4,390.88053
390.87314,16.9,Cu1O17N3C1H2,390.86794
390.87314,16.9,Cu2O4N10C5H1,390.87737
390.87314,16.9,Cu2O7N9C2H3,390.87469
390.87314,16.9,Cu2O8N6C4H5,390.87605
390.91757,19.8,Cu1O8N10C5,390.91958
390.91757,19.8,Cu1O11N9C2H2,390.9169
390.91757,19.8,Cu1O12N6C4H4,390.91826
390.9248,22.7,Cu1O8N10C5,390.91958
390.9248,22.7,Cu1O11N8C3H4,390.92949
390.9248,22.7,Cu1O12N6C4H4,390.91826
392.79285,20.7,Cu2O15N1C1H1,392.79375
392.81131,21.7,Cu2O11N3C4H1,392.82025
392.81131,21.7,Cu2O12N1C5H1,392.80902
392.81131,21.7,Cu2O14N2C1H3,392.81757
392.81131,21.7,Cu2O14N3H1,392.80498
392.88425,16.9,Cu1O13N7C2,392.88492
392.88425,16.9,Cu1O14N4C4H2,392.88628
392.88425,16.9,Cu1O17N3C1H4,392.8836
392.88425,16.9,Cu2O4N10C5H3,392.89303
392.88425,16.9,Cu2O7N9C2H5,392.89035
392.88425,16.9,Cu2O7N10C1H3,392.87776
392.88425,16.9,Cu2O8N7C3H5,392.87912
392.90677,19.5,Cu1O9N9C5,392.91142
392.90677,19.5,Cu1O12N8C2H2,392.90874
392.90677,19.5,Cu1O13N5C4H4,392.9101
393.76994,57.9,Cu2O16C1,393.77776
393.81946,12.2,Cu2O10N6C2,393.82672
393.81946,12.2,Cu2O11N3C4H2,393.82808
393.81946,12.2,Cu2O11N4C3,393.81549
393.81946,12.2,Cu2O12N1C5H2,393.81685
393.81946,12.2,Cu2O14N2C1H4,393.8254
393.81946,12.2,Cu2O14N3H2,393.81281
394.78165,25.0,Cu2O16C1H1,394.78559
394.81808,58.0,Cu2O11N4C3H1,394.82332
394.81808,58.0,Cu2O12N1C5H3,394.82468
394.81808,58.0,Cu2O12N2C4H1,394.81209
394.81808,58.0,Cu2O14N3H3,394.82064
395.7774,28.1,Cu2O16N1,395.78083
395.81079,20.4,Cu2O11N5C2,395.81856
395.81079,20.4,Cu2O12N3C3,395.80733
395.81079,20.4,Cu2O15N1C1H4,395.81724
395.81079,20.4,Cu2O15N2H2,395.80465
395.92319,10.1,Cu1O9N10C4H1,395.92232
395.92319,10.1,Cu1O12N9C1H3,395.91964
395.92319,10.1,Cu1O13N6C3H5,395.921
395.93811,20.1,Cu1O9N9C5H3,395.93491
395.93811,20.1,Cu1O11N10C1H5,395.94346
395.93811,20.1,Cu1O12N8C2H5,395.93223
396.78824,197.9,Cu2O16N1H1,396.78866
396.79714,609.5,Cu2O13N1C4H1,396.80393
396.82764,22.6,Cu1O20N1,396.83087
396.82764,22.6,Cu2O11N5C2H1,396.82639
396.82764,22.6,Cu2O12N2C4H3,396.82775
396.82764,22.6,Cu2O14N3H5,396.8363
396.82764,22.6,Cu2O15N1C1H5,396.82507
396.83424,81.9,Cu1O20N1,396.83087
396.83424,81.9,Cu2O10N7C1H1,396.83762
396.83424,81.9,Cu2O11N4C3H3,396.83898
396.83424,81.9,Cu2O12N1C5H5,396.84034
396.83424,81.9,Cu2O12N2C4H3,396.82775
396.83424,81.9,Cu2O14N3H5,396.8363
396.88416,24.6,Cu1O13N9,396.89106
396.88416,24.6,Cu1O14N6C2H2,396.89242
396.88416,24.6,Cu1O14N7C1,396.87983
396.88416,24.6,Cu1O15N4C3H2,396.88119
396.88416,24.6,Cu1O16N1C5H4,396.88255
396.88416,24.6,Cu1O18N3H4,396.87851
396.88416,24.6,Cu2O5N10C4H3,396.88794
396.88416,24.6,Cu2O8N9C1H5,396.88526
396.92087,62.5,Cu1O10N8C5H2,396.91892
396.92087,62.5,Cu1O12N9C1H4,396.92747
396.92087,62.5,Cu1O12N10H2,396.91488
396.92087,62.5,Cu1O13N7C2H4,396.91624
397.79114,40.5,Cu2O13N2C3,397.79917
397.79114,40.5,Cu2O16N1H2,397.79649
397.80927,15.9,Cu2O12N4C2,397.8104
397.80927,15.9,Cu2O13N1C4H2,397.81176
397.82578,13.6,Cu2O10N8,397.83286
397.82578,13.6,Cu2O11N5C2H2,397.83422
397.82578,13.6,Cu2O11N6C1,397.82163
397.82578,13.6,Cu2O12N3C3H2,397.82299
397.82578,13.6,Cu2O15N2H4,397.82031
397.8511,26.7,Cu1O17N1C4H1,397.85397
397.8511,26.7,Cu2O6N10C3,397.85936
397.8511,26.7,Cu2O7N8C4,397.84813
397.8511,26.7,Cu2O9N9H2,397.85668
397.8511,26.7,Cu2O10N6C2H4,397.85804
397.8511,26.7,Cu2O10N7C1H2,397.84545
397.8511,26.7,Cu2O11N4C3H4,397.84681
397.92844,29.1,Cu1O10N8C5H3,397.92675
397.92844,29.1,Cu1O12N9C1H5,397.9353
397.92844,29.1,Cu1O12N10H3,397.92271
397.92844,29.1,Cu1O13N7C2H5,397.92407
398.7729,279.8,Cu2O17H1,398.7805
398.84088,18.6,Cu1O17N2C3,398.84921
398.84088,18.6,Cu1O20N1H2,398.84653
398.84088,18.6,Cu2O8N6C5H1,398.84473
398.84088,18.6,Cu2O10N8H1,398.84069
398.84088,18.6,Cu2O11N5C2H3,398.84205
398.84088,18.6,Cu2O12N2C4H5,398.84341
398.84381,24.1,Cu1O17N2C3,398.84921
398.84381,24.1,Cu1O20N1H2,398.84653
398.84381,24.1,Cu2O8N6C5H1,398.84473
398.84381,24.1,Cu2O10N8H1,398.84069
398.84381,24.1,Cu2O11N5C2H3,398.84205
398.84381,24.1,Cu2O12N2C4H5,398.84341
398.86633,24.8,Cu1O15N6C1,398.87167
398.86633,24.8,Cu1O16N3C3H2,398.87303
398.86633,24.8,Cu1O16N4C2,398.86044
398.86633,24.8,Cu1O17N1C4H2,398.8618
398.86633,24.8,Cu1O19N2H4,398.87035
398.86633,24.8,Cu2O6N10C3H1,398.86719
398.86633,24.8,Cu2O7N7C5H3,398.86855
398.86633,24.8,Cu2O9N9H3,398.86451
398.86633,24.8,Cu2O10N6C2H5,398.86587
398.89822,17.8,Cu1O11N8C4,398.89817
398.89822,17.8,Cu1O13N9H2,398.90672
398.89822,17.8,Cu1O14N7C1H2,398.89549
398.89822,17.8,Cu1O15N4C3H4,398.89685
398.89822,17.8,Cu2O5N10C4H5,398.9036
398.89822,17.8,Cu2O6N8C5H5,398.89237
398.91663,23.4,Cu1O10N9C4H2,398.92199
398.91663,23.4,Cu1O11N7C5H2,398.91076
398.91663,23.4,Cu1O13N8C1H4,398.91931
398.9295,18.5,Cu1O10N8C5H4,398.93458
398.9295,18.5,Cu1O12N10H4,398.93054
398.93127,16.2,Cu1O10N8C5H4,398.93458
398.93127,16.2,Cu1O12N10H4,398.93054
399.93063,17.3,Cu1O10N9C4H3,399.92982
399.93063,17.3,Cu1O12N10H5,399.93837
399.93063,17.3,Cu1O13N8C1H5,399.92714
400.80087,21.0,Cu2O14N1C3H1,400.79884
400.80087,21.0,Cu2O17H3,400.79616
400.81348,20.3,Cu2O12N5C1H1,400.8213
400.81348,20.3,Cu2O13N3C2H1,400.81007
400.81348,20.3,Cu2O16N1H5,400.81998
400.8501,28.0,Cu1O17N3C2,400.85228
400.8501,28.0,Cu2O7N9C3H1,400.85903
400.8501,28.0,Cu2O8N7C4H1,400.8478
400.8501,28.0,Cu2O10N8H3,400.85635
400.8501,28.0,Cu2O11N5C2H5,400.85771
400.8501,28.0,Cu2O11N6C1H3,400.84512
400.8501,28.0,Cu2O12N3C3H5,400.84648
400.90219,21.7,Cu1O11N9C3,400.90124
400.90219,21.7,Cu1O12N6C5H2,400.9026
400.90219,21.7,Cu1O14N7C1H4,400.91115
400.90219,21.7,Cu1O14N8H2,400.89856
400.90219,21.7,Cu1O15N5C2H4,400.89992
400.90219,21.7,Cu2O6N9C4H5,400.89544
400.9205,22.1,Cu1O10N10C3H2,400.92506
400.9205,22.1,Cu1O11N7C5H4,400.92642
400.9205,22.1,Cu1O11N8C4H2,400.91383
400.9205,22.1,Cu1O13N9H4,400.92238
400.94119,33.5,Cu1O10N9C4H4,400.93765
401.80045,24.8,Cu2O13N4C1,401.80531
401.80045,24.8,Cu2O14N1C3H2,401.80667
401.80045,24.8,Cu2O14N2C2,401.79408
401.80045,24.8,Cu2O17H4,401.80399
401.80267,11.5,Cu2O13N4C1,401.80531
401.80267,11.5,Cu2O14N1C3H2,401.80667
401.80267,11.5,Cu2O17H4,401.80399
401.8765,21.0,Cu1O15N7H1,401.88257
401.8765,21.0,Cu1O16N4C2H3,401.88393
401.8765,21.0,Cu1O16N5C1H1,401.87134
401.8765,21.0,Cu1O17N1C4H5,401.88529
401.8765,21.0,Cu1O17N2C3H3,401.8727
401.8765,21.0,Cu1O20N1H5,401.87002
401.8765,21.0,Cu2O7N8C4H4,401.87945
401.8923,21.2,Cu1O12N7C4H1,401.89784
401.8923,21.2,Cu1O13N5C5H1,401.88661
401.8923,21.2,Cu1O15N6C1H3,401.89516
401.8923,21.2,Cu1O16N3C3H5,401.89652
401.8923,21.2,Cu2O6N10C3H4,401.89068
401.9278,22.8,Cu1O10N10C3H3,401.93289
401.9278,22.8,Cu1O11N7C5H5,401.93425
401.9278,22.8,Cu1O11N8C4H3,401.92166
401.9278,22.8,Cu1O13N9H5,401.93021
402.80502,1969.4,Cu2O13N4C1H1,402.81314
402.80502,1969.4,Cu2O14N2C2H1,402.80191
402.80502,1969.4,Cu2O17H5,402.81182
402.84006,19.3,Cu1O18N2C2,402.84412
402.84006,19.3,Cu2O9N6C4H1,402.83964
402.84006,19.3,Cu2O11N7H3,402.84819
402.84006,19.3,Cu2O12N5C1H3,402.83696
402.84006,19.3,Cu2O13N2C3H5,402.83832
402.87366,20.6,Cu1O13N6C4,402.88185
402.87366,20.6,Cu1O14N4C5,402.87062
402.87366,20.6,Cu1O16N5C1H2,402.87917
402.87366,20.6,Cu1O17N2C3H4,402.88053
402.87366,20.6,Cu1O17N3C2H2,402.86794
402.87366,20.6,Cu2O7N9C3H3,402.87469
402.87366,20.6,Cu2O8N6C5H5,402.87605
402.87366,20.6,Cu2O10N8H5,402.87201
402.93063,21.8,Cu1O11N8C4H4,402.92949
402.94175,298.0,Cu1O10N10C3H4,402.94072
403.79715,22.5,Cu2O14N3C1,403.79715
403.89551,29.0,Cu1O12N8C3H1,403.90091
403.89551,29.0,Cu1O13N5C5H3,403.90227
403.89551,29.0,Cu1O13N6C4H1,403.88968
403.89551,29.0,Cu1O15N7H3,403.89823
403.89551,29.0,Cu1O16N4C2H5,403.89959
403.94501,26.0,Cu1O10N10C3H5,403.94855
404.80692,23.8,Cu2O14N3C1H1,404.80498
404.80991,25.8,Cu2O13N5H1,404.81621
404.80991,25.8,Cu2O14N2C2H3,404.81757
404.80991,25.8,Cu2O14N3C1H1,404.80498
404.81674,31.7,Cu2O11N3C5H1,404.82025
404.81674,31.7,Cu2O13N5H1,404.81621
404.81674,31.7,Cu2O14N2C2H3,404.81757
404.82074,23.7,Cu2O11N3C5H1,404.82025
404.82074,23.7,Cu2O13N4C1H3,404.8288
404.82074,23.7,Cu2O13N5H1,404.81621
404.82074,23.7,Cu2O14N2C2H3,404.81757
404.9072,20.2,Cu1O12N8C3H2,404.90874
404.9072,20.2,Cu1O13N5C5H4,404.9101
404.9072,20.2,Cu1O15N7H4,404.90606
405.79681,22.3,Cu2O12N2C5,405.80426
405.79681,22.3,Cu2O14N4,405.80022
405.79681,22.3,Cu2O15N1C2H2,405.80158
405.84076,9.4,Cu1O19N1C2H1,405.84379
405.84076,9.4,Cu2O8N10C1,405.84918
405.84076,9.4,Cu2O9N8C2,405.83795
405.84076,9.4,Cu2O10N5C4H2,405.83931
405.84076,9.4,Cu2O12N6H4,405.84786
405.84076,9.4,Cu2O13N4C1H4,405.83663
405.90002,22.8,Cu1O12N9C2H1,405.90398
405.90002,22.8,Cu1O13N6C4H3,405.90534
405.90002,22.8,Cu1O14N4C5H3,405.89411
405.90002,22.8,Cu1O16N5C1H5,405.90266
406.7959,22.8,Cu2O15N2C1H1,406.79682
406.81134,10.4,Cu2O12N2C5H1,406.81209
406.81134,10.4,Cu2O14N4H1,406.80805
406.81134,10.4,Cu2O15N1C2H3,406.80941
406.83411,22.8,Cu1O19N2C1,406.83903
406.83411,22.8,Cu2O10N6C3H1,406.83455
406.83411,22.8,Cu2O11N3C5H3,406.83591
406.83411,22.8,Cu2O13N5H3,406.83187
406.83411,22.8,Cu2O14N2C2H5,406.83323
406.91635,20.7,Cu1O9N10C5,406.91449
406.91635,20.7,Cu1O12N8C3H4,406.9244
406.91635,20.7,Cu1O12N9C2H2,406.91181
406.91635,20.7,Cu1O13N6C4H4,406.91317
406.91827,25.1,Cu1O9N10C5,406.91449
406.91827,25.1,Cu1O12N8C3H4,406.9244
406.91827,25.1,Cu1O12N9C2H2,406.91181
406.91827,25.1,Cu1O13N6C4H4,406.91317
407.80377,23.3,Cu2O12N3C4,407.80733
407.80377,23.3,Cu2O15N2C1H2,407.80465
407.81877,142.4,Cu2O11N5C3,407.81856
407.81877,142.4,Cu2O12N2C5H2,407.81992
407.81877,142.4,Cu2O14N4H2,407.81588
407.81877,142.4,Cu2O15N1C2H4,407.81724
407.82515,879.3,Cu2O10N7C2,407.82979
407.82515,879.3,Cu2O11N4C4H2,407.83115
407.82515,879.3,Cu2O11N5C3,407.81856
407.82515,879.3,Cu2O12N2C5H2,407.81992
407.82515,879.3,Cu2O14N3C1H4,407.82847
407.87848,21.6,Cu1O14N6C3H1,407.88459
407.87848,21.6,Cu1O15N3C5H3,407.88595
407.87848,21.6,Cu1O15N4C4H1,407.87336
407.87848,21.6,Cu1O17N5H3,407.88191
407.87848,21.6,Cu1O18N2C2H5,407.88327
407.87848,21.6,Cu2O5N10C5H2,407.88011
407.87848,21.6,Cu2O8N9C2H4,407.87743
407.89954,25.7,Cu1O12N10C1H1,407.90705
407.89954,25.7,Cu1O13N7C3H3,407.90841
407.89954,25.7,Cu1O13N8C2H1,407.89582
407.89954,25.7,Cu1O14N5C4H3,407.89718
407.89954,25.7,Cu1O16N6H5,407.90573
407.89954,25.7,Cu1O17N4C1H5,407.8945
408.81671,69.5,Cu2O12N3C4H1,408.81516
408.81671,69.5,Cu2O14N4H3,408.82371
408.81671,69.5,Cu2O15N1C2H5,408.82507
408.81671,69.5,Cu2O15N2C1H3,408.81248
408.82279,127.9,Cu1O20N1C1,408.83087
408.82279,127.9,Cu2O11N5C3H1,408.82639
408.82279,127.9,Cu2O12N2C5H3,408.82775
408.82279,127.9,Cu2O14N4H3,408.82371
408.82279,127.9,Cu2O15N1C2H5,408.82507
408.88089,26.8,Cu1O14N7C2,408.87983
408.88089,26.8,Cu1O15N4C4H2,408.88119
408.88089,26.8,Cu1O17N5H4,408.88974
408.88089,26.8,Cu1O18N3C1H4,408.87851
408.88089,26.8,Cu2O5N10C5H3,408.88794
408.88089,26.8,Cu2O8N9C2H5,408.88526
408.88089,26.8,Cu2O9N7C3H5,408.87403
409.90958,11.1,Cu1O10N9C5H1,409.91416
409.90958,11.1,Cu1O13N8C2H3,409.91148
409.90958,11.1,Cu1O14N5C4H5,409.91284
410.77292,29.6,Cu2O17C1H1,410.7805
410.79312,16.1,Cu2O16N2H1,410.79173
410.81369,20.6,Cu2O12N4C3H1,410.81823
410.81369,20.6,Cu2O13N1C5H3,410.81959
410.81369,20.6,Cu2O13N2C4H1,410.807
410.81369,20.6,Cu2O15N3H3,410.81555
410.81729,49.9,Cu2O12N4C3H1,410.81823
410.81729,49.9,Cu2O13N1C5H3,410.81959
410.81729,49.9,Cu2O15N3H3,410.81555
410.88214,17.7,Cu1O14N8C1,410.8829
410.88214,17.7,Cu1O15N5C3H2,410.88426
410.88214,17.7,Cu1O16N2C5H4,410.88562
410.88214,17.7,Cu1O18N4H4,410.88158
410.88214,17.7,Cu2O6N9C5H3,410.87978
410.88214,17.7,Cu2O8N10C1H5,410.88833
410.88214,17.7,Cu2O9N8C2H5,410.8771
410.914,19.7,Cu1O10N9C5H2,410.92199
410.914,19.7,Cu1O10N10C4,410.9094
410.914,19.7,Cu1O13N8C2H4,410.91931
410.914,19.7,Cu1O14N6C3H4,410.90808
410.93733,52.3,Cu1O9N10C5H4,410.94581
410.93733,52.3,Cu1O12N10C1H4,410.93054
410.94513,19.7,Cu1O9N10C5H4,410.94581
410.94754,19.0,Cu1O9N10C5H4,410.94581
411.78928,16.7,Cu2O14N1C4,411.79101
411.8273,33.5,Cu2O10N9,411.83593
411.8273,33.5,Cu2O11N7C1,411.8247
411.8273,33.5,Cu2O12N4C3H2,411.82606
411.8273,33.5,Cu2O13N1C5H4,411.82742
411.8273,33.5,Cu2O15N3H4,411.82338
411.83087,29.6,Cu2O8N7C5,411.83997
411.83087,29.6,Cu2O10N9,411.83593
411.83087,29.6,Cu2O11N6C2H2,411.83729
411.83087,29.6,Cu2O11N7C1,411.8247
411.83087,29.6,Cu2O12N3C4H4,411.83865
411.83087,29.6,Cu2O12N4C3H2,411.82606
411.83087,29.6,Cu2O13N1C5H4,411.82742
411.9213,24.9,Cu1O10N9C5H3,411.92982
411.9213,24.9,Cu1O10N10C4H1,411.91723
411.9213,24.9,Cu1O13N8C2H5,411.92714
411.9213,24.9,Cu1O13N9C1H3,411.91455
411.9213,24.9,Cu1O14N6C3H5,411.91591
412.78333,56.8,Cu2O17N1H1,412.78357
412.7962,22.6,Cu2O14N1C4H1,412.79884
412.84499,75.6,Cu1O17N3C3,412.85228
412.84499,75.6,Cu1O18N1C4,412.84105
412.84499,75.6,Cu1O20N2H2,412.8496
412.84499,75.6,Cu2O8N7C5H1,412.8478
412.84499,75.6,Cu2O10N9H1,412.84376
412.84499,75.6,Cu2O11N6C2H3,412.84512
412.84499,75.6,Cu2O12N3C4H5,412.84648
412.85736,21.1,Cu1O16N5C2,412.86351
412.85736,21.1,Cu1O17N2C4H2,412.86487
412.85736,21.1,Cu1O17N3C3,412.85228
412.85736,21.1,Cu1O20N1C1H4,412.86219
412.85736,21.1,Cu2O7N9C4H1,412.85903
412.85736,21.1,Cu2O10N8C1H3,412.85635
412.85736,21.1,Cu2O11N5C3H5,412.85771
412.90839,31.6,Cu1O11N8C5H2,412.91383
412.90839,31.6,Cu1O11N9C4,412.90124
412.90839,31.6,Cu1O13N10H2,412.90979
412.90839,31.6,Cu1O14N7C2H4,412.91115
412.93368,82.0,Cu1O10N9C5H4,412.93765
413.82224,22.6,Cu2O11N8,413.82777
413.82224,22.6,Cu2O12N5C2H2,413.82913
413.82224,22.6,Cu2O12N6C1,413.81654
413.82224,22.6,Cu2O13N2C4H4,413.83049
413.82224,22.6,Cu2O13N3C3H2,413.8179
413.82224,22.6,Cu2O16N2H4,413.81522
413.85049,21.0,Cu1O18N1C4H1,413.84888
413.85049,21.0,Cu1O20N2H3,413.85743
413.85049,21.0,Cu2O7N10C3,413.85427
413.85049,21.0,Cu2O8N7C5H2,413.85563
413.85049,21.0,Cu2O10N9H2,413.85159
413.85049,21.0,Cu2O11N6C2H4,413.85295
413.85663,23.1,Cu1O17N3C3H1,413.86011
413.85663,23.1,Cu1O20N2H3,413.85743
413.85663,23.1,Cu2O7N10C3,413.85427
413.85663,23.1,Cu2O8N7C5H2,413.85563
413.85663,23.1,Cu2O10N8C1H4,413.86418
413.85663,23.1,Cu2O10N9H2,413.85159
413.85663,23.1,Cu2O11N6C2H4,413.85295
413.89816,26.8,Cu1O12N7C5H1,413.89784
413.89816,26.8,Cu1O14N8C1H3,413.90639
413.89816,26.8,Cu1O14N9H1,413.8938
413.89816,26.8,Cu1O15N6C2H3,413.89516
413.89816,26.8,Cu1O16N3C4H5,413.89652
413.93951,20.2,Cu1O10N9C5H5,413.94548
413.93951,20.2,Cu1O10N10C4H3,413.93289
413.94662,22.7,Cu1O10N9C5H5,413.94548
414.79443,21.8,Cu2O14N2C3H1,414.80191
414.79443,21.8,Cu2O17N1H3,414.79923
414.8266,20.0,Cu2O11N8H1,414.8356
414.8266,20.0,Cu2O12N6C1H1,414.82437
414.8266,20.0,Cu2O13N3C3H3,414.82573
414.8266,20.0,Cu2O16N2H5,414.82305
414.86905,26.6,Cu1O15N8,414.87781
414.86905,26.6,Cu1O16N6C1,414.86658
414.86905,26.6,Cu1O17N3C3H2,414.86794
414.86905,26.6,Cu1O20N2H4,414.86526
414.86905,26.6,Cu2O7N9C4H3,414.87469
414.86905,26.6,Cu2O7N10C3H1,414.8621
414.86905,26.6,Cu2O8N7C5H3,414.86346
414.86905,26.6,Cu2O10N8C1H5,414.87201
414.88971,28.7,Cu1O12N8C4,414.89308
414.88971,28.7,Cu1O15N7C1H2,414.8904
414.88971,28.7,Cu1O16N4C3H4,414.89176
414.88971,28.7,Cu2O6N10C4H5,414.89851
414.88971,28.7,Cu2O7N8C5H5,414.88728
414.88971,28.7,Cu2O9N10H5,414.88324
415.79584,23.1,Cu2O14N3C2,415.79715
415.80715,163.7,Cu2O13N5C1,415.80838
415.80715,163.7,Cu2O14N2C3H2,415.80974
415.80715,163.7,Cu2O17N1H4,415.80706
415.82169,23.5,Cu2O10N5C5,415.82365
415.82169,23.5,Cu2O12N7,415.81961
415.82169,23.5,Cu2O13N4C2H2,415.82097
415.82169,23.5,Cu2O14N1C4H4,415.82233
415.83807,25.3,Cu2O8N9C3,415.84611
415.83807,25.3,Cu2O9N6C5H2,415.84747
415.83807,25.3,Cu2O9N7C4,415.83488
415.83807,25.3,Cu2O11N8H2,415.84343
415.83807,25.3,Cu2O12N5C2H4,415.84479
415.83807,25.3,Cu2O12N6C1H2,415.8322
415.83807,25.3,Cu2O13N3C3H4,415.83356
415.8718,20.2,Cu1O16N6C1H1,415.87441
415.8718,20.2,Cu1O17N3C3H3,415.87577
415.8718,20.2,Cu1O20N2H5,415.87309
415.8718,20.2,Cu2O7N10C3H2,415.86993
415.8718,20.2,Cu2O8N7C5H4,415.87129
415.8718,20.2,Cu2O10N9H4,415.86725
415.95535,18.4,Cu1O10N10C4H5,415.94855
416.78448,33.3,Cu2O15N1C3H1,416.79375
416.78448,33.3,Cu2O18H3,416.79107
416.79483,33.8,Cu2O15N1C3H1,416.79375
416.79483,33.8,Cu2O18H3,416.79107
416.80032,126.1,Cu2O14N3C2H1,416.80498
416.80032,126.1,Cu2O15N1C3H1,416.79375
416.80469,24.4,Cu2O14N3C2H1,416.80498
416.80936,24.9,Cu2O13N5C1H1,416.81621
416.80936,24.9,Cu2O14N2C3H3,416.81757
416.80936,24.9,Cu2O14N3C2H1,416.80498
416.80936,24.9,Cu2O17N1H5,416.81489
416.82092,24.2,Cu2O12N7H1,416.82744
416.82092,24.2,Cu2O13N4C2H3,416.8288
416.82092,24.2,Cu2O13N5C1H1,416.81621
416.82092,24.2,Cu2O14N1C4H5,416.83016
416.82092,24.2,Cu2O14N2C3H3,416.81757
416.82092,24.2,Cu2O17N1H5,416.81489
416.86182,24.7,Cu1O16N7,416.86965
416.86182,24.7,Cu1O17N4C2H2,416.87101
416.86182,24.7,Cu1O17N5C1,416.85842
416.86182,24.7,Cu1O18N2C3H2,416.85978
416.86182,24.7,Cu2O8N8C4H3,416.86653
416.86182,24.7,Cu2O9N6C5H3,416.8553
416.86182,24.7,Cu2O11N7C1H5,416.86385
416.87195,26.8,Cu1O14N5C5,416.87369
416.87195,26.8,Cu1O16N7,416.86965
416.87195,26.8,Cu1O17N4C2H2,416.87101
416.87195,26.8,Cu1O18N1C4H4,416.87237
416.87195,26.8,Cu2O7N10C3H3,416.87776
416.87195,26.8,Cu2O8N7C5H5,416.87912
416.87195,26.8,Cu2O8N8C4H3,416.86653
416.87195,26.8,Cu2O10N9H5,416.87508
416.8905,33.2,Cu1O12N9C3,416.89615
416.8905,33.2,Cu1O13N6C5H2,416.89751
416.8905,33.2,Cu1O13N7C4,416.88492
416.8905,33.2,Cu1O15N8H2,416.89347
416.8905,33.2,Cu1O16N5C2H4,416.89483
416.8905,33.2,Cu1O17N3C3H4,416.8836
416.8905,33.2,Cu2O7N9C4H5,416.89035
416.93338,14.7,Cu1O11N9C4H4,416.93256
417.883,21.1,Cu1O14N5C5H1,417.88152
417.883,21.1,Cu1O16N6C1H3,417.89007
417.883,21.1,Cu1O16N7H1,417.87748
417.883,21.1,Cu1O17N3C3H5,417.89143
417.883,21.1,Cu1O17N4C2H3,417.87884
417.883,21.1,Cu1O18N1C4H5,417.8802
417.883,21.1,Cu2O7N10C3H4,417.88559
417.9462,22.4,Cu1O11N9C4H5,417.94039
418.80977,236.8,Cu2O14N4C1H1,418.80805
418.80977,236.8,Cu2O15N1C3H3,418.80941
418.80977,236.8,Cu2O18H5,418.80673
418.81586,753.7,Cu2O11N4C5H1,418.82332
418.81586,753.7,Cu2O13N6H1,418.81928
418.81586,753.7,Cu2O14N3C2H3,418.82064
418.81586,753.7,Cu2O15N1C3H3,418.80941
418.82455,23.8,Cu2O11N4C5H1,418.82332
418.82455,23.8,Cu2O13N5C1H3,418.83187
418.82455,23.8,Cu2O13N6H1,418.81928
418.82455,23.8,Cu2O14N2C3H5,418.83323
418.82455,23.8,Cu2O14N3C2H3,418.82064
418.83664,25.0,Cu1O19N2C2,418.83903
418.83664,25.0,Cu2O9N8C3H1,418.84578
418.83664,25.0,Cu2O10N6C4H1,418.83455
418.83664,25.0,Cu2O12N7H3,418.8431
418.83664,25.0,Cu2O13N4C2H5,418.84446
418.83664,25.0,Cu2O13N5C1H3,418.83187
418.83664,25.0,Cu2O14N2C3H5,418.83323
418.86868,21.9,Cu1O14N6C4,418.87676
418.86868,21.9,Cu1O15N4C5,418.86553
418.86868,21.9,Cu1O17N5C1H2,418.87408
418.86868,21.9,Cu1O17N6,418.86149
418.86868,21.9,Cu1O18N2C3H4,418.87544
418.86868,21.9,Cu1O18N3C2H2,418.86285
418.86868,21.9,Cu2O8N9C3H3,418.8696
418.86868,21.9,Cu2O9N6C5H5,418.87096
418.86868,21.9,Cu2O11N8H5,418.86692
418.9165,23.4,Cu1O12N8C4H4,418.9244
418.9165,23.4,Cu1O12N9C3H2,418.91181
418.9165,23.4,Cu1O13N6C5H4,418.91317
418.93433,9.4,Cu1O11N10C3H4,418.93563
419.8085,21.5,Cu2O12N3C5,419.80733
